f0,log_threshold,threshold,weber_fraction
250.0,-10.121764929983044,4.0195121316784564e-05,2.786152313793977e-05
287.1745887492586,-10.46597239469197,2.848957307378205e-05,1.9747662233893237e-05
329.87697769322324,-10.530152144084287,2.6718558901315434e-05,1.8520065265370533e-05
378.9291416275989,-10.544982203091848,2.6325244740776733e-05,1.8247435652041233e-05
435.2752816480612,-10.934022152190787,1.784080778889742e-05,1.2366382080797322e-05
499.9999999999988,-10.893563860868962,1.857741688530223e-05,1.2876967043551346e-05
574.3491774985158,-11.25759935684254,1.2908825195214312e-05,8.947755819388448e-06
659.7539553864449,-11.030671568146404,1.6197209751108867e-05,1.1227113295486646e-05
757.858283255196,-11.142470729690542,1.4483931003752302e-05,1.0039546334494887e-05
870.5505632961202,-11.339793103047114,1.189023476102762e-05,8.241716663581755e-06
999.999999999995,-11.414186356220958,1.103778295891554e-05,7.650837405170918e-06
1148.698354997029,-11.4128047453772,1.1053043419123788e-05,7.661415231119406e-06
1319.5079107728864,-11.651054135998738,8.709866137919456e-06,6.037237380684957e-06
1515.7165665103882,-11.388333670774074,1.1326859896882054e-05,7.851211822673676e-06
1741.101126592236,-11.588225721315652,9.274649672755063e-06,6.4287179355471125e-06
1999.9999999999848,-11.69642362758879,8.323534050871871e-06,5.769450802883824e-06
2297.396709994052,-11.642489212121141,8.784785861242686e-06,6.089168090417374e-06
2639.0158215457664,-11.970807414613754,6.326221530701452e-06,4.385012231766794e-06
3031.433133020769,-11.419997655664753,1.0973825116028389e-05,7.606504868418185e-06
3482.202253184464,-10.804970219013915,2.0298364959772884e-05,1.4069853421228018e-05
3999.99999999996,-11.136178347169032,1.4575356779359549e-05,1.0102918491350366e-05
4594.793419988092,-8.650564735687169,0.00017502797569775346,0.0001213275074607445
5278.03164309152,-6.249117422184313,0.001932158664301232,0.0013401675535607005
6062.866266041523,-6.224700251969136,0.001979917202698192,0.0013733161629654322
6964.404506368911,-6.302341204527793,0.0018320106406577083,0.001270659615048686
7999.999999999901,-4.704811691698079,0.009051618552346822,0.006293827296152799
9189.586839976162,-4.165221580453407,0.015526274200046673,0.01082011173840658
