f0,log_threshold,threshold,weber_fraction
250.0,-9.986581190357317,4.601324857893416e-05,3.1894462138470914e-05
287.1745887492586,-9.961684050369987,4.717322702414174e-05,3.269852389475858e-05
329.87697769322324,-10.213463407228295,3.667323328703134e-05,2.5420271344556156e-05
378.9291416275989,-9.596441941689768,6.797014850889996e-05,4.711442665095156e-05
435.2752816480612,-9.455664464425022,7.824509107129556e-05,5.423683503269494e-05
499.9999999999988,-9.446527353988179,7.896330129587583e-05,5.473468754924049e-05
574.3491774985158,-8.46847927725557,0.00020998398810862065,0.0001455604022075896
659.7539553864449,-7.053709123982809,0.0008641975893033171,0.0005991955684583328
757.858283255196,-6.289549668725735,0.0018555953913651022,0.00128702822466642
870.5505632961202,-6.19120287413725,0.002047362552047962,0.001420131012905168
999.999999999995,-6.544342469593724,0.0014382294513327878,0.000997401763834116
1148.698354997029,-6.300452348675577,0.0018354743148384584,0.001273063504572347
1319.5079107728864,-6.389758221922004,0.001678662016004566,0.0011642370418893933
1515.7165665103882,-6.430806295482021,0.0016111512466601592,0.0011173887582445197
1741.101126592236,-6.361297612686973,0.00172712411899457,0.0011978680851114643
1999.9999999999848,-6.277758290621941,0.001877604924586101,0.001302303821789197
2297.396709994052,-6.298464178088458,0.0018391271809418454,0.0012755987049859474
2639.0158215457664,-6.3594460979685445,0.0017303248769322784,0.00120008934150162
3031.433133020769,-6.589348022477057,0.0013749360988914014,0.0009534873607262018
3482.202253184464,-6.717456604502346,0.001209610823593568,0.0008387899196216075
3999.99999999996,-6.537869097629666,0.0014475698448446197,0.0010038825096869708
4594.793419988092,-6.372221875316188,0.0017083592443503772,0.0011848457693934833
5278.03164309152,-6.454785149250156,0.0015729772005618693,0.0010908993099147946
6062.866266041523,-6.220622546233018,0.0019880072055483556,0.001378931442332254
6964.404506368911,-6.3418328274400455,0.0017610715368443235,0.0012214271057620074
7999.999999999901,-5.09925975719118,0.006101261309115041,0.004238027219111373
9189.586839976162,-3.7994263709713936,0.022383608061552658,0.015636119410444405
