f0,log_threshold,threshold,weber_fraction
250.0,-10.19975750360475,3.7179333445397254e-05,2.5771082221348607e-05
287.1745887492586,-10.282846413131022,3.421500001467109e-05,2.371631202024993e-05
329.87697769322324,-10.56773879206018,2.573293697978634e-05,1.7836871790244402e-05
378.9291416275989,-10.846882563226675,1.9465194917163296e-05,1.3492335996678761e-05
435.2752816480612,-10.772094522601309,2.0976778399016305e-05,1.454010051071819e-05
499.9999999999988,-10.896250109202747,1.8527580296842534e-05,1.2842422508541063e-05
574.3491774985158,-10.842415093928294,1.9552349613352668e-05,1.3552747845535507e-05
659.7539553864449,-10.95690260447312,1.743723658953768e-05,1.208664442176044e-05
757.858283255196,-10.622028063359398,2.437315921395958e-05,1.6894329297967303e-05
870.5505632961202,-11.139198400903174,1.4531404820736114e-05,1.0072453007881066e-05
999.999999999995,-10.783584207853533,2.0737141132251957e-05,1.4373994213556784e-05
1148.698354997029,-10.640971561349124,2.391579206554964e-05,1.6577301243048126e-05
1319.5079107728864,-10.550808834967151,2.6172303230277215e-05,1.814142274647601e-05
1515.7165665103882,-10.053746683488857,4.302424846211926e-05,2.982258120165504e-05
1741.101126592236,-9.375676889607579,8.47608420911042e-05,5.8753464634575536e-05
1999.9999999999848,-6.5636401237658175,0.001410741080348592,0.0009783294547045518
2297.396709994052,-6.751690928906565,0.0011689014195644355,0.0008105490407976923
2639.0158215457664,-6.281894882086152,0.0018698540821684938,0.0012969243650766682
3031.433133020769,-6.235747936854262,0.001958164083397128,0.0013582174564672478
3482.202253184464,-6.403517308520981,0.0016557233295232902,0.0011483187713428045
3999.99999999996,-6.219976436159444,0.0019892920920745634,0.0013798232863000415
4594.793419988092,-6.479221440762743,0.0015350053067808324,0.0010645508329578668
5278.03164309152,-6.342959643522694,0.001759088250723112,0.0012200507184179088
6062.866266041523,-6.381025366891413,0.0016933857244690281,0.0011744546728884586
6964.404506368911,-6.13867107411421,0.002157789255764037,0.0014967846044238176
7999.999999999901,-4.586176751213697,0.010191749574819166,0.007089394095200152
9189.586839976162,-3.9121553453583404,0.019997353376526958,0.013957619683476974
