f0,log_threshold,threshold,weber_fraction
250.0,-10.186222748302324,3.768596747555083e-05,2.612226328269074e-05
287.1745887492586,-10.31413027701045,3.316119214620105e-05,2.2985851010792757e-05
329.87697769322324,-10.456650364318671,2.8756395470298863e-05,1.9932613095186014e-05
378.9291416275989,-10.554004689974487,2.6088793856946507e-05,1.8083537411284212e-05
435.2752816480612,-10.686424431378178,2.2853085169526928e-05,1.5840677014544724e-05
499.9999999999988,-10.823304056988155,1.9929608713196847e-05,1.3814247505017363e-05
574.3491774985158,-10.885092141464556,1.873546808584732e-05,1.2986521204405577e-05
659.7539553864449,-10.98187539114306,1.7007172499660438e-05,1.178854315186939e-05
757.858283255196,-11.06394856357157,1.5667084680071726e-05,1.0859654539174812e-05
870.5505632961202,-11.36185674207591,1.163076585324631e-05,8.061865055530859e-06
999.999999999995,-11.350596464646257,1.1762471633665885e-05,8.153157286194812e-06
1148.698354997029,-11.400656566658034,1.1188136673068298e-05,7.75505546091182e-06
1319.5079107728864,-11.46041441533821,1.0539142073783694e-05,7.305203296725793e-06
1515.7165665103882,-11.646795969021632,8.747033278067877e-06,6.062999834854921e-06
1741.101126592236,-11.905735658048338,6.7515688487518785e-06,4.679841862254008e-06
1999.9999999999848,-12.058498868228133,5.7950939547745884e-06,4.016861103295355e-06
2297.396709994052,-11.545296203244341,9.681475861713645e-06,6.710710213964077e-06
2639.0158215457664,-11.952942462911428,6.440254738829653e-06,4.4640543781504505e-06
3031.433133020769,-11.582775798004592,9.32533378903177e-06,6.463849714144487e-06
3482.202253184464,-10.861633019180058,1.9180181622588686e-05,1.3294777189143403e-05
3999.99999999996,-10.186324464959359,3.768213437987023e-05,2.6119606313823596e-05
4594.793419988092,-6.948027099817925,0.0009605283120554571,0.0006660091770367416
5278.03164309152,-6.235005911943216,0.0019596176291438064,0.0013592263465442844
6062.866266041523,-6.284807222035504,0.001864416353526158,0.001293150337614346
6964.404506368911,-6.156034634354946,0.0021206457569292957,0.0014710004887656947
7999.999999999901,-5.3953398132868795,0.0045376781734462746,0.003150230411683941
9189.586839976162,-4.074604241665577,0.01699894081842326,0.011852458156228485
