f0,log_threshold,threshold,weber_fraction
250.0,-9.880519783745626,5.116167794802569e-05,3.546320162683969e-05
287.1745887492586,-10.409197969468494,3.0153849355185323e-05,2.0901274092155475e-05
329.87697769322324,-10.330108406556594,3.263554890314058e-05,2.2621494570440603e-05
378.9291416275989,-10.266443660092921,3.478084825785862e-05,2.4108537513445327e-05
435.2752816480612,-10.599659062207206,2.492450598913166e-05,1.7276500290153152e-05
499.9999999999988,-10.738285748624014,2.169810239180174e-05,1.5040091597473548e-05
574.3491774985158,-10.704537694327541,2.2442867633334867e-05,1.5556331422139635e-05
659.7539553864449,-10.678386550360848,2.3037515771650317e-05,1.596851659968479e-05
757.858283255196,-10.87632854497842,1.8900379722207323e-05,1.3100830731138657e-05
870.5505632961202,-10.932355705129881,1.7870563336737992e-05,1.2387007310321607e-05
999.999999999995,-10.857575363030067,1.9258166315042295e-05,1.3348832778925512e-05
1148.698354997029,-10.717373452442063,2.2156637334291126e-05,1.5357928630832518e-05
1319.5079107728864,-10.612671880084363,2.460226908420602e-05,1.7053138854139505e-05
1515.7165665103882,-10.096006919070255,4.124391715071654e-05,2.8588513532046278e-05
1741.101126592236,-8.760911197320594,0.00015674172086087873,0.00010865098398138429
1999.9999999999848,-6.394201674144958,0.0016712195089956848,0.001159072296450736
2297.396709994052,-6.080186439728299,0.002287750085654476,0.0015870054841475856
2639.0158215457664,-6.350233974561389,0.0017463384896743716,0.0012112025144415117
3031.433133020769,-6.799451890494823,0.0011143857859229466,0.0007727317690480184
3482.202253184464,-6.386571308226901,0.0016840203006330717,0.0011679554527470604
3999.99999999996,-6.136841866376129,0.002161739912752422,0.0014995270937068206
4594.793419988092,-6.62168514209547,0.0013311858172069895,0.000923133521705255
5278.03164309152,-6.5330653701098536,0.001454540304635841,0.0010087189262353302
6062.866266041523,-6.518399468889782,0.0014760296441548584,0.001023629337528087
6964.404506368911,-6.142578856303045,0.002149373539445802,0.0014909425601861148
7999.999999999901,-5.256418510848591,0.005213945006262359,0.0036205697661251257
9189.586839976162,-3.9330930297808004,0.019583007955921175,0.01366645047633508
