f0,log_threshold,threshold,weber_fraction
250.0,-10.292108379362428,3.389956486969608e-05,2.3497663877325436e-05
287.1745887492586,-10.501913783664333,2.748380093771235e-05,1.9050500589479213e-05
329.87697769322324,-10.323212921489626,3.286136450255071e-05,2.277802156958053e-05
378.9291416275989,-10.54858028734022,2.6230694494222403e-05,1.818189722158081e-05
435.2752816480612,-10.503097369534688,2.7451290742358007e-05,1.9027965810325398e-05
499.9999999999988,-10.690322277287647,2.2764180745414953e-05,1.577905218930198e-05
574.3491774985158,-10.753208295901237,2.1376715353584836e-05,1.4817319752280511e-05
659.7539553864449,-10.745028456949138,2.155229055195182e-05,1.4939021016679987e-05
757.858283255196,-10.877726400255295,1.8873978183741693e-05,1.3082530339492138e-05
870.5505632961202,-10.826125658800668,1.9873454552725132e-05,1.377532387003555e-05
999.999999999995,-11.241177998317816,1.3122555711720094e-05,9.09590386077852e-06
1148.698354997029,-10.717380509349196,2.215648097751077e-05,1.5357820250860854e-05
1319.5079107728864,-10.448658963716412,2.8987120024664763e-05,2.009254237012037e-05
1515.7165665103882,-10.149606649499457,3.909145529540676e-05,2.7096499125578433e-05
1741.101126592236,-8.014171033334264,0.00033074230077037104,0.00022927937376948648
1999.9999999999848,-6.570290595772232,0.0014013901149174729,0.000971841539270768
2297.396709994052,-6.508064740054326,0.0014913631073966095,0.0010342686203688167
2639.0158215457664,-6.341765193530158,0.0017611906490259182,0.0012215097688821341
3031.433133020769,-6.205078937434237,0.002019149416005015,0.0014005475768110731
3482.202253184464,-6.347510114393825,0.001751101755815882,0.0012145081633547772
3999.99999999996,-6.1168882704665375,0.002205307618110828,0.0015297716664794958
4594.793419988092,-6.640335650055227,0.0013065886136870454,0.0009060684459629709
5278.03164309152,-6.374855148519945,0.001703866585524944,0.0011817280107526695
6062.866266041523,-6.5558016667284145,0.0014218425661165735,0.0009860319761094694
6964.404506368911,-6.525277479448794,0.001465912330058512,0.0010166093959067535
7999.999999999901,-5.232785996144369,0.005338631158955129,0.0037073122805013625
9189.586839976162,-4.0812636775137365,0.016886113562465232,0.011773328424026452
