f0,log_threshold,threshold,weber_fraction
250.0,-9.96461823935051,4.703501473088684e-05,3.260271930538572e-05
287.1745887492586,-10.551978112196771,2.6141718436599413e-05,1.8120222598616564e-05
329.87697769322324,-10.689173786534166,2.2790340215591014e-05,1.5797184838683975e-05
378.9291416275989,-10.66056821838068,2.3451684818533023e-05,1.6255601332115788e-05
435.2752816480612,-10.541362289199661,2.6420712548301414e-05,1.8313610103293243e-05
499.9999999999988,-11.027320418210492,1.6251580080208214e-05,1.126480035962274e-05
574.3491774985158,-10.75348829964327,2.13707306312049e-05,1.4813171397509706e-05
659.7539553864449,-10.990233350570112,1.6865619612602327e-05,1.169042501536488e-05
757.858283255196,-11.006638825930567,1.6591188348281058e-05,1.150020155260556e-05
870.5505632961202,-10.918648388287131,1.8117207362630484e-05,1.255797005361714e-05
999.999999999995,-11.040995282136505,1.6030854569355113e-05,1.1111803382313212e-05
1148.698354997029,-11.103956195928896,1.5052654615240899e-05,1.0433759537686882e-05
1319.5079107728864,-10.814261434534156,2.0110641914316937e-05,1.393973189922626e-05
1515.7165665103882,-10.409025126943076,3.015906167310105e-05,2.0904887071182543e-05
1741.101126592236,-9.367206805605653,8.548182261609876e-05,5.925323973943186e-05
1999.9999999999848,-6.953560879583403,0.0009552276398211555,0.0006623325907617605
2297.396709994052,-6.471672108205664,0.0015466374244357006,0.001072622218281083
2639.0158215457664,-6.371364575874134,0.0017098244477466748,0.0011858625748442098
3031.433133020769,-6.12937973778488,0.002177931430422575,0.0015107670909524362
3482.202253184464,-6.473184884685057,0.0015442994765600087,0.0010709999393878622
3999.99999999996,-6.339908606993256,0.0017644634890891168,0.0012237811023885214
4594.793419988092,-6.596324158322262,0.0013653777368673086,0.0009468557138176958
5278.03164309152,-6.501388028368769,0.0015013538243372263,0.0010412008439995013
6062.866266041523,-6.339751999353774,0.0017647398391897994,0.001223972888116931
6964.404506368911,-6.172234468597476,0.0020865684160695282,0.0014473454094696692
7999.999999999901,-4.965620275729301,0.006973623797712859,0.004845449078238806
9189.586839976162,-3.9470443066137055,0.01931169695872966,0.013475839855576766
