f0,log_threshold,threshold,weber_fraction
250.0,-10.199744122237407,3.717983095904439e-05,2.5771427080378828e-05
287.1745887492586,-10.073299667748728,4.21911671636498e-05,2.9245116194065446e-05
329.87697769322324,-10.380618839440848,3.1028052620268516e-05,2.1507238469276047e-05
378.9291416275989,-10.36143796106861,3.162894229714063e-05,2.192375249920886e-05
435.2752816480612,-10.956869290903722,1.7437817495804895e-05,1.2087047080111546e-05
499.9999999999988,-10.66424857796471,2.336553281796437e-05,1.619588434698116e-05
574.3491774985158,-10.642987685166561,2.3867623440825322e-05,1.6543912743749445e-05
659.7539553864449,-11.107111209539022,1.500523812423094e-05,1.0400892588302568e-05
757.858283255196,-11.18083342608507,1.3938811338744115e-05,9.661694453599878e-06
870.5505632961202,-11.032425531779666,1.616882533413947e-05,1.1207438496141364e-05
999.999999999995,-10.867026553511394,1.90770111314232e-05,1.322326390584827e-05
1148.698354997029,-10.844426092679626,1.9513069372190383e-05,1.3525520488499865e-05
1319.5079107728864,-10.345459115403461,3.213839568360376e-05,2.2276886481931157e-05
1515.7165665103882,-9.841634080492529,5.31903227960643e-05,3.68694019388105e-05
1741.101126592236,-8.509448767860981,0.0002015548978333706,0.00013971696866788008
1999.9999999999848,-6.484294363825184,0.0015272380609365874,0.0010591612715322718
2297.396709994052,-6.476843721599904,0.0015386594608683452,0.0010670863991373292
2639.0158215457664,-6.207806070588784,0.0020136504283325566,0.0013967306379463196
3031.433133020769,-6.413038964762683,0.0016400329190390693,0.0011374305779190408
3482.202253184464,-6.563310939334885,0.0014112055507923447,0.0009786517161045616
3999.99999999996,-6.182812151125996,0.0020646136776214003,0.0014321056348660655
4594.793419988092,-6.382637769394355,0.001690657505173337,0.0011725613962045855
5278.03164309152,-6.725910927850304,0.0011994274898188687,0.0008317254748195779
6062.866266041523,-6.475443334877435,0.0015408156885716906,0.0010685825782579261
6964.404506368911,-6.248770023471783,0.0019328300103392372,0.0013406335189183327
7999.999999999901,-4.9839080126396995,0.00684725105809809,0.004757433588318705
9189.586839976162,-4.088298499652004,0.016767739614960833,0.011690315253463313
