f0,log_threshold,threshold,weber_fraction
250.0,-6.056899732750286,0.002341649384481462,0.0016244256209283492
287.1745887492586,-5.998365553144962,0.0024828068780602514,0.001722432272711627
329.87697769322324,-6.178300823380304,0.002073948867808103,0.0014385855832583783
378.9291416275989,-6.121524791010513,0.00219510633154606,0.0015226898814919565
435.2752816480612,-6.192490874682088,0.0020447272454679187,0.0014183017651601126
499.9999999999988,-6.214858738600726,0.0019994987824581826,0.0013869078119119749
574.3491774985158,-6.374661457170013,0.0017041966417074806,0.0011819570586439898
659.7539553864449,-6.34103250220791,0.0017624815309825377,0.0012224056334433353
757.858283255196,-6.390321778628135,0.001677716261286356,0.001163580731675884
870.5505632961202,-6.26983003763849,0.0018925502181806027,0.0013126766545747959
999.999999999995,-6.338136046412957,0.0017675938811003602,0.0012259535825298595
1148.698354997029,-6.523723067039816,0.0014681927342599648,0.001018191659809542
1319.5079107728864,-6.41256189385165,0.0016408155177005653,0.0011379736511281102
1515.7165665103882,-6.582148529460611,0.00138487066072648,0.0009603800638062765
1741.101126592236,-6.578001623047543,0.0013906255139224267,0.0009643728629551429
1999.9999999999848,-6.556534960882869,0.0014208003194576796,0.0009853088336981841
2297.396709994052,-6.629189259368087,0.0013212338298642108,0.0009162289855999539
2639.0158215457664,-6.366581461164729,0.0017180223242757257,0.0011915516644789292
3031.433133020769,-6.608080647367433,0.0013494196776387783,0.0009357840178503274
3482.202253184464,-6.311873754096315,0.00181462988150454,0.0012585969553322585
3999.99999999996,-6.406337319083274,0.0016510607495980323,0.0011450832112431808
4594.793419988092,-6.372203557227962,0.0017083905385123603,0.0011848674865548858
5278.03164309152,-6.405712261663286,0.0016520930799696883,0.0011457995877581784
6062.866266041523,-6.10812052531438,0.0022247282062620214,0.0015432536758990256
6964.404506368911,-6.322827190859096,0.001794861909110122,0.0012448776895541691
7999.999999999901,-5.586685142176749,0.0037474294944891246,0.0026008966668744637
9189.586839976162,-4.1169574160633875,0.01629401500727461,0.01135817026981778
