f0,log_threshold,threshold,weber_fraction
250.0,-9.937931538837233,4.8307122769172626e-05,3.348450654194757e-05
287.1745887492586,-9.97595612640541,4.6504748774364046e-05,3.223515503703034e-05
329.87697769322324,-9.757087046320503,5.7882987256967955e-05,4.01222342949481e-05
378.9291416275989,-9.544945229745016,7.156208024929044e-05,4.9604284411586264e-05
435.2752816480612,-9.721211845762715,5.999724906183326e-05,4.15877887767202e-05
499.9999999999988,-9.269950548674458,9.421317269097846e-05,6.530572734853024e-05
574.3491774985158,-8.833422257351723,0.0001457784933216999,0.00010105105694635519
659.7539553864449,-7.189209191125378,0.0007546856967200728,0.0005232451078782674
757.858283255196,-6.33101737448783,0.0017802216953434608,0.001234717285413689
870.5505632961202,-6.256043862995668,0.0019188219230689692,0.0013309108828196692
999.999999999995,-6.277532143214449,0.0018780295880885557,0.0013025985594805611
1148.698354997029,-6.328963522242986,0.0017838817650032979,0.0012372573880381488
1319.5079107728864,-6.46031020309145,0.0015643103812065134,0.0010848853931300084
1515.7165665103882,-6.292342445076951,0.0018504203581574512,0.0012834365547840232
1741.101126592236,-6.3748490950557795,0.0017038768998514807,0.001181735168547693
1999.9999999999848,-6.457472673922178,0.0015687554610823967,0.0010879698350994005
2297.396709994052,-6.2162142042809885,0.0019967903664779665,0.0013850278790912274
2639.0158215457664,-6.410526953975879,0.0016441578782242852,0.0011402930379862397
3031.433133020769,-6.476085361451381,0.0015398267614467915,0.001067896373961208
3482.202253184464,-6.4074713517067075,0.0016491894541003343,0.0011437846436188615
3999.99999999996,-6.687152278217452,0.0012468283423972548,0.0008646091093245101
4594.793419988092,-6.302281105408797,0.0018321207461917928,0.0012707360313679583
5278.03164309152,-6.0912982174565995,0.0022624698296134175,0.0015694548907192463
6062.866266041523,-6.500407767137219,0.001502826264856335,0.0010422225251836004
6964.404506368911,-6.314335518812624,0.001810168183767387,0.0012555004545600212
7999.999999999901,-4.912424744388839,0.007354633586998268,0.005110859647868837
9189.586839976162,-4.122231380606911,0.016208307158593564,0.011298089132900202
