f0,log_threshold,threshold,weber_fraction
250.0,-9.556192961591691,7.076167894816965e-05,4.9049461140038275e-05
287.1745887492586,-10.128696957058642,3.991745116791079e-05,2.7669051513301568e-05
329.87697769322324,-9.775797831315574,5.681002045612945e-05,3.9378480818808015e-05
378.9291416275989,-9.896926459690683,5.032913319830058e-05,3.4886105282350144e-05
435.2752816480612,-9.33608779037928,8.818375545940335e-05,6.112618959730476e-05
499.9999999999988,-9.039113723560966,0.00011867596957466698,8.226329715044223e-05
574.3491774985158,-8.133805955359353,0.00029344921813303105,0.0002034241860806585
659.7539553864449,-6.672559592395314,0.0012651563186327954,0.0008773241591246705
757.858283255196,-6.362310031444993,0.0017253764309844133,0.001196655229726007
870.5505632961202,-6.432470890346199,0.0016084715634817383,0.0011155292696771735
999.999999999995,-6.084807066682938,0.0022772036303251746,0.001579683663733178
1148.698354997029,-6.109909106070988,0.0022207526565592886,0.0015404937859808676
1319.5079107728864,-5.992381905736279,0.002497707655041231,0.001732778547718361
1515.7165665103882,-6.541323961940236,0.0014425773166702495,0.0010004184848604325
1741.101126592236,-6.43021196558104,0.0016121090866293242,0.0011180534244006335
1999.9999999999848,-6.284810895011989,0.0018644095055813084,0.0012931455848426143
2297.396709994052,-6.57364965967451,0.0013966906532842003,0.0009685809603054985
2639.0158215457664,-6.537752205605503,0.0014477390641038995,0.0010039999212956285
3031.433133020769,-6.508586868878058,0.0014905846269828052,0.001033728460917649
3482.202253184464,-6.488295122099746,0.0015211401568807435,0.0010549300586661925
3999.99999999996,-6.488927728853074,0.0015201781776541013,0.0010542625622798063
4594.793419988092,-6.333625243374101,0.0017755851589407719,0.001231499520312207
5278.03164309152,-6.651757372713744,0.0012917500233590202,0.0008957738526451653
6062.866266041523,-6.2808677932233765,0.001871775575074369,0.001298257970699268
6964.404506368911,-6.207648997247089,0.002013966743976068,0.0013969501975046317
7999.999999999901,-4.8037818355634085,0.00819868227690691,0.005699071775782105
9189.586839976162,-4.3756724139507135,0.012579680645143471,0.008757696357597267
