f0,log_threshold,threshold,weber_fraction
250.0,-9.604505870921832,6.74242460589878e-05,4.673601815086137e-05
287.1745887492586,-9.748928817527672,5.83571414094106e-05,4.045090614934743e-05
329.87697769322324,-9.821797869730753,5.425595132426435e-05,3.760806685471074e-05
378.9291416275989,-9.57916700489076,6.915452912498978e-05,4.7935415751210186e-05
435.2752816480612,-9.618576022536878,6.648221946388397e-05,4.6083024768828196e-05
499.9999999999988,-9.193345776540353,0.0001017139825112931,7.05052455791666e-05
574.3491774985158,-8.68204377354297,0.00016960408080546384,0.00011756750093883106
659.7539553864449,-7.36984313785753,0.0006299669893192098,0.000436755192279481
757.858283255196,-6.209295344786037,0.002010653782674747,0.0013946506224453703
870.5505632961202,-6.458177149981987,0.0015676506996010668,0.001087203239960699
999.999999999995,-6.465681936856577,0.0015559298514520117,0.0010790701674143754
1148.698354997029,-6.29777280128269,0.0018403991504720538,0.0012764814921157885
1319.5079107728864,-6.4448045428130305,0.0015887550723269394,0.0011018476876090144
1515.7165665103882,-6.494535901649507,0.0015116766171449348,0.0010483635343705444
1741.101126592236,-6.2467936132731925,0.0019366538527796889,0.0013432875613719197
1999.9999999999848,-6.364384219621869,0.0017218013845318768,0.0011941742340795258
2297.396709994052,-6.497825554512204,0.0015067118964150264,0.0010449186504071228
2639.0158215457664,-6.415657711447702,0.0016357437069002743,0.001134454145398589
3031.433133020769,-6.508068091625679,0.0014913581089951182,0.001034265152157543
3482.202253184464,-6.553374256551725,0.0014252981535985403,0.0009884295714752689
3999.99999999996,-6.573110849255643,0.0013974434075378296,0.0009691032353063012
4594.793419988092,-6.624760375883956,0.0013270983977096817,0.0009202977270157398
5278.03164309152,-6.684569073002357,0.001250053319469117,0.0008668464283230204
6062.866266041523,-6.404343156786855,0.0016543565177500855,0.0011473702821460652
6964.404506368911,-6.141559530572248,0.002151565568205513,0.001492464225232748
7999.999999999901,-5.267487347479939,0.00515655092960053,0.0035806439824155323
9189.586839976162,-3.856986484649663,0.021131584021316787,0.014755095223000225
