f0,log_threshold,threshold,weber_fraction
250.0,-9.96237085814606,4.7140839208374063e-05,3.267607363777181e-05
287.1745887492586,-10.374180105347627,3.1228478552737205e-05,2.1646166136868317e-05
329.87697769322324,-10.287475462934596,3.405698309184347e-05,2.36067804442186e-05
378.9291416275989,-10.719800495811278,2.2102927419076658e-05,1.5320699183307696e-05
435.2752816480612,-10.664798841972921,2.3352679143003648e-05,1.6186974714171853e-05
499.9999999999988,-10.928233834056199,1.794437551245748e-05,1.243817064677799e-05
574.3491774985158,-10.887004982219443,1.8699664373248173e-05,1.2961703639957634e-05
659.7539553864449,-10.987528976037312,1.6911292294945878e-05,1.1722083276932693e-05
757.858283255196,-10.968404104331022,1.72378311444129e-05,1.1948425438612631e-05
870.5505632961202,-10.98588881128387,1.6939052359819996e-05,1.1741325313341378e-05
999.999999999995,-10.64275616655097,2.3873149879673834e-05,1.6547743442618668e-05
1148.698354997029,-10.78438960851919,2.0720446148958013e-05,1.43624219666183e-05
1319.5079107728864,-10.364411596980265,3.15350290395982e-05,2.185865536463716e-05
1515.7165665103882,-10.071540210412937,4.2265466065928576e-05,2.9296617776175538e-05
1741.101126592236,-8.105300907114296,0.0003019343624434449,0.0002093068536652698
1999.9999999999848,-6.822697836257432,0.0010887796073693788,0.0007549693611097474
2297.396709994052,-6.221855878497528,0.001985556843485576,0.001377230640159377
2639.0158215457664,-6.526983093088363,0.001463414181038091,0.0010148760521118128
3031.433133020769,-6.37844459443961,0.0016977616118530625,0.001177491373774986
3482.202253184464,-6.4185697743939185,0.0016309872471782338,0.0011311534839817394
3999.99999999996,-6.321530539415493,0.001797190728903123,0.0012464939152321275
4594.793419988092,-6.109739480972021,0.0022211293838987414,0.0015407553157733567
5278.03164309152,-6.265332048019385,0.0019010820631059457,0.0013185982592784917
6062.866266041523,-6.195098492388112,0.0020394023241954514,0.0014146055829278303
6964.404506368911,-6.042452223980728,0.002375725952523913,0.001648084346457912
7999.999999999901,-5.025602941283353,0.006567625408405995,0.004562708635184043
9189.586839976162,-4.067280684698603,0.01712389050950833,0.011940097001328143
